,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
6079,2001-12-16 04:00:00,28079002,38,59,4.7
6080,2001-12-17 04:00:00,28079002,38,59,3.68
6081,2001-12-18 04:00:00,28079002,38,59,2.29
6082,2001-12-19 04:00:00,28079002,38,59,2.43
6083,2001-12-20 04:00:00,28079002,38,59,7.04
6084,2001-12-21 04:00:00,28079002,38,59,4.71
6085,2001-12-22 04:00:00,28079002,38,59,5.57
6086,2001-12-23 04:00:00,28079002,38,59,1.02
6087,2001-12-24 04:00:00,28079002,38,59,1.42
6088,2001-12-25 04:00:00,28079002,38,59,2.15
6089,2001-12-26 04:00:00,28079002,38,59,13.25
6090,2001-12-27 04:00:00,28079002,38,59,20.19
6091,2001-12-28 04:00:00,28079002,38,59,7.66
6092,2001-12-29 04:00:00,28079002,38,59,22.97
6093,2001-12-30 04:00:00,28079002,38,59,23.83
6094,2001-12-31 04:00:00,28079002,38,59,25.35
17303,2001-01-01 04:00:00,28079006,38,59,4.46
17304,2001-01-02 04:00:00,28079006,38,59,2.62
17305,2001-01-03 04:00:00,28079006,38,59,3.96
17306,2001-01-04 04:00:00,28079006,38,59,3.52
17307,2001-01-05 04:00:00,28079006,38,59,6.55
17308,2001-01-06 04:00:00,28079006,38,59,2.91
17309,2001-01-07 04:00:00,28079006,38,59,2.73
17310,2001-01-08 04:00:00,28079006,38,59,5.2
17311,2001-01-09 04:00:00,28079006,38,59,6.01
17312,2001-01-10 04:00:00,28079006,38,59,7.82
17313,2001-01-11 04:00:00,28079006,38,59,5.65
17314,2001-01-12 04:00:00,28079006,38,59,6.26
17315,2001-01-13 04:00:00,28079006,38,59,6.25
17316,2001-01-14 04:00:00,28079006,38,59,6.38
17317,2001-01-15 04:00:00,28079006,38,59,5.06
17318,2001-01-16 04:00:00,28079006,38,59,2.93
17319,2001-01-17 04:00:00,28079006,38,59,4.06
17320,2001-01-18 04:00:00,28079006,38,59,4.52
17321,2001-01-19 04:00:00,28079006,38,59,5.18
17322,2001-01-20 04:00:00,28079006,38,59,5.92
17323,2001-01-21 04:00:00,28079006,38,59,6.61
17324,2001-01-22 04:00:00,28079006,38,59,7.53
17325,2001-01-23 04:00:00,28079006,38,59,5.0
17326,2001-01-24 04:00:00,28079006,38,59,4.08
17327,2001-01-25 04:00:00,28079006,38,59,3.09
17328,2001-01-26 04:00:00,28079006,38,59,4.12
17329,2001-01-27 04:00:00,28079006,38,59,3.55
17330,2001-01-28 04:00:00,28079006,38,59,2.14
17331,2001-01-29 04:00:00,28079006,38,59,4.95
17332,2001-01-30 04:00:00,28079006,38,59,7.24
17333,2001-01-31 04:00:00,28079006,38,59,7.64
17334,2001-02-01 04:00:00,28079006,38,59,6.91
17335,2001-02-02 04:00:00,28079006,38,59,9.76
17336,2001-02-03 04:00:00,28079006,38,59,5.51
17337,2001-02-04 04:00:00,28079006,38,59,3.66
17338,2001-02-05 04:00:00,28079006,38,59,5.86
17339,2001-02-06 04:00:00,28079006,38,59,6.57
17340,2001-02-07 04:00:00,28079006,38,59,5.65
17341,2001-02-08 04:00:00,28079006,38,59,3.71
17342,2001-02-09 04:00:00,28079006,38,59,3.76
17343,2001-02-10 04:00:00,28079006,38,59,3.85
17344,2001-02-11 04:00:00,28079006,38,59,7.8
17345,2001-02-12 04:00:00,28079006,38,59,7.38
17346,2001-02-13 04:00:00,28079006,38,59,6.94
17347,2001-02-14 04:00:00,28079006,38,59,4.83
17348,2001-02-15 04:00:00,28079006,38,59,3.3
17349,2001-02-16 04:00:00,28079006,38,59,4.43
17350,2001-02-17 04:00:00,28079006,38,59,4.11
17351,2001-02-18 04:00:00,28079006,38,59,4.69
17352,2001-02-19 04:00:00,28079006,38,59,3.55
17353,2001-02-20 04:00:00,28079006,38,59,6.77
17354,2001-02-21 04:00:00,28079006,38,59,6.55
17355,2001-02-22 04:00:00,28079006,38,59,9.47
17356,2001-02-23 04:00:00,28079006,38,59,9.78
17357,2001-02-24 04:00:00,28079006,38,59,4.05
17358,2001-02-25 04:00:00,28079006,38,59,2.12
17359,2001-02-26 04:00:00,28079006,38,59,3.29
17360,2001-02-27 04:00:00,28079006,38,59,3.32
17361,2001-02-28 04:00:00,28079006,38,59,3.73
17362,2001-03-01 04:00:00,28079006,38,59,6.04
17363,2001-03-02 04:00:00,28079006,38,59,6.4
17364,2001-03-03 04:00:00,28079006,38,59,3.25
17365,2001-03-04 04:00:00,28079006,38,59,3.8
17366,2001-03-05 04:00:00,28079006,38,59,4.87
17367,2001-03-06 04:00:00,28079006,38,59,6.13
17368,2001-03-07 04:00:00,28079006,38,59,5.51
17369,2001-03-08 04:00:00,28079006,38,59,2.82
17370,2001-03-09 04:00:00,28079006,38,59,2.72
17371,2001-03-10 04:00:00,28079006,38,59,2.43
17372,2001-03-11 04:00:00,28079006,38,59,2.58
17373,2001-03-12 04:00:00,28079006,38,59,4.95
17374,2001-03-13 04:00:00,28079006,38,59,3.55
17375,2001-03-14 04:00:00,28079006,38,59,5.01
17376,2001-03-15 04:00:00,28079006,38,59,5.81
17377,2001-03-16 04:00:00,28079006,38,59,4.36
17378,2001-03-17 04:00:00,28079006,38,59,2.27
17379,2001-03-18 04:00:00,28079006,38,59,2.11
17380,2001-03-19 04:00:00,28079006,38,59,3.63
17381,2001-03-20 04:00:00,28079006,38,59,4.34
17382,2001-03-21 04:00:00,28079006,38,59,3.79
