,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
15912,2001-01-27 04:00:00,28079006,20,59,19.74
15913,2001-01-28 04:00:00,28079006,20,59,11.02
15914,2001-01-29 04:00:00,28079006,20,59,26.98
15915,2001-01-30 04:00:00,28079006,20,59,42.61
15916,2001-01-31 04:00:00,28079006,20,59,42.5
15917,2001-02-01 04:00:00,28079006,20,59,36.19
15918,2001-02-02 04:00:00,28079006,20,59,54.25
15919,2001-02-03 04:00:00,28079006,20,59,31.09
15920,2001-02-04 04:00:00,28079006,20,59,19.67
15921,2001-02-05 04:00:00,28079006,20,59,32.97
15922,2001-02-06 04:00:00,28079006,20,59,33.3
15923,2001-02-07 04:00:00,28079006,20,59,29.2
15924,2001-02-08 04:00:00,28079006,20,59,20.11
15925,2001-02-09 04:00:00,28079006,20,59,19.78
15926,2001-02-10 04:00:00,28079006,20,59,21.58
15927,2001-02-11 04:00:00,28079006,20,59,44.91
15928,2001-02-12 04:00:00,28079006,20,59,39.27
15929,2001-02-13 04:00:00,28079006,20,59,38.1
15930,2001-02-14 04:00:00,28079006,20,59,23.96
15931,2001-02-15 04:00:00,28079006,20,59,17.09
15932,2001-02-16 04:00:00,28079006,20,59,23.87
15933,2001-02-17 04:00:00,28079006,20,59,22.05
15934,2001-02-18 04:00:00,28079006,20,59,23.52
15935,2001-02-19 04:00:00,28079006,20,59,19.16
15936,2001-02-20 04:00:00,28079006,20,59,36.82
15937,2001-02-21 04:00:00,28079006,20,59,36.87
15938,2001-02-22 04:00:00,28079006,20,59,52.42
15939,2001-02-23 04:00:00,28079006,20,59,55.28
15940,2001-02-24 04:00:00,28079006,20,59,20.62
15941,2001-02-25 04:00:00,28079006,20,59,9.77
15942,2001-02-26 04:00:00,28079006,20,59,17.41
15943,2001-02-27 04:00:00,28079006,20,59,17.74
15944,2001-02-28 04:00:00,28079006,20,59,20.08
15945,2001-03-01 04:00:00,28079006,20,59,32.44
15946,2001-03-02 04:00:00,28079006,20,59,32.1
15947,2001-03-03 04:00:00,28079006,20,59,16.34
15948,2001-03-04 04:00:00,28079006,20,59,19.39
15949,2001-03-05 04:00:00,28079006,20,59,26.2
15950,2001-03-06 04:00:00,28079006,20,59,32.29
15951,2001-03-07 04:00:00,28079006,20,59,28.36
15952,2001-03-08 04:00:00,28079006,20,59,14.75
15953,2001-03-09 04:00:00,28079006,20,59,15.18
15954,2001-03-10 04:00:00,28079006,20,59,12.88
15955,2001-03-11 04:00:00,28079006,20,59,13.25
15956,2001-03-12 04:00:00,28079006,20,59,27.57
15957,2001-03-13 04:00:00,28079006,20,59,19.8
15958,2001-03-14 04:00:00,28079006,20,59,28.21
15959,2001-03-15 04:00:00,28079006,20,59,30.72
15960,2001-03-16 04:00:00,28079006,20,59,23.01
15961,2001-03-17 04:00:00,28079006,20,59,11.71
15962,2001-03-18 04:00:00,28079006,20,59,10.88
15963,2001-03-19 04:00:00,28079006,20,59,20.38
15964,2001-03-20 04:00:00,28079006,20,59,25.38
15965,2001-03-21 04:00:00,28079006,20,59,20.49
